feature,raw_feature,category,source_frequency,transform,lag_months,leakage_safe
japan_cpi_pct_change_1m,japan_cpi,global_macro,monthly,pct_change,1,True
japan_cpi_pct_change_3m,japan_cpi,global_macro,monthly,pct_change,3,True
japan_cpi_pct_change_12m,japan_cpi,global_macro,monthly,pct_change,12,True
japan_industrial_production_lag_1,japan_industrial_production,global_macro,monthly,lag,1,True
japan_industrial_production_lag_3,japan_industrial_production,global_macro,monthly,lag,3,True
japan_industrial_production_lag_6,japan_industrial_production,global_macro,monthly,lag,6,True
japan_industrial_production_lag_12,japan_industrial_production,global_macro,monthly,lag,12,True
japan_industrial_production_change_1m,japan_industrial_production,global_macro,monthly,absolute_change,1,True
japan_industrial_production_pct_change_1m,japan_industrial_production,global_macro,monthly,pct_change,1,True
japan_industrial_production_pct_change_3m,japan_industrial_production,global_macro,monthly,pct_change,3,True
japan_industrial_production_pct_change_12m,japan_industrial_production,global_macro,monthly,pct_change,12,True
japan_ppi_lag_1,japan_ppi,global_macro,monthly,lag,1,True
japan_ppi_lag_3,japan_ppi,global_macro,monthly,lag,3,True
japan_ppi_lag_6,japan_ppi,global_macro,monthly,lag,6,True
japan_ppi_lag_12,japan_ppi,global_macro,monthly,lag,12,True
japan_ppi_change_1m,japan_ppi,global_macro,monthly,absolute_change,1,True
japan_ppi_pct_change_1m,japan_ppi,global_macro,monthly,pct_change,1,True
japan_ppi_pct_change_3m,japan_ppi,global_macro,monthly,pct_change,3,True
japan_ppi_pct_change_12m,japan_ppi,global_macro,monthly,pct_change,12,True
usd_cdf_lag_1,usd_cdf,global_macro,monthly,lag,1,True
usd_cdf_lag_3,usd_cdf,global_macro,monthly,lag,3,True
usd_cdf_lag_6,usd_cdf,global_macro,monthly,lag,6,True
usd_cdf_lag_12,usd_cdf,global_macro,monthly,lag,12,True
usd_cdf_change_1m,usd_cdf,global_macro,monthly,absolute_change,1,True
usd_cdf_pct_change_1m,usd_cdf,global_macro,monthly,pct_change,1,True
usd_cdf_pct_change_3m,usd_cdf,global_macro,monthly,pct_change,3,True
usd_cdf_pct_change_12m,usd_cdf,global_macro,monthly,pct_change,12,True
g20_composite_leading_indicator_lag_1,g20_composite_leading_indicator,leading_indicators,monthly,lag,1,True
g20_composite_leading_indicator_lag_3,g20_composite_leading_indicator,leading_indicators,monthly,lag,3,True
g20_composite_leading_indicator_lag_6,g20_composite_leading_indicator,leading_indicators,monthly,lag,6,True
g20_composite_leading_indicator_lag_12,g20_composite_leading_indicator,leading_indicators,monthly,lag,12,True
g20_composite_leading_indicator_change_1m,g20_composite_leading_indicator,leading_indicators,monthly,absolute_change,1,True
g20_composite_leading_indicator_pct_change_1m,g20_composite_leading_indicator,leading_indicators,monthly,pct_change,1,True
g20_composite_leading_indicator_pct_change_3m,g20_composite_leading_indicator,leading_indicators,monthly,pct_change,3,True
g20_composite_leading_indicator_pct_change_12m,g20_composite_leading_indicator,leading_indicators,monthly,pct_change,12,True
turkey_capacity_basic_metals_percent_lag_1,turkey_capacity_basic_metals_percent,turkey,monthly,lag,1,True
turkey_capacity_basic_metals_percent_lag_3,turkey_capacity_basic_metals_percent,turkey,monthly,lag,3,True
turkey_capacity_basic_metals_percent_lag_6,turkey_capacity_basic_metals_percent,turkey,monthly,lag,6,True
turkey_capacity_basic_metals_percent_lag_12,turkey_capacity_basic_metals_percent,turkey,monthly,lag,12,True
turkey_capacity_basic_metals_percent_change_1m,turkey_capacity_basic_metals_percent,turkey,monthly,absolute_change,1,True
turkey_capacity_basic_metals_percent_pct_change_1m,turkey_capacity_basic_metals_percent,turkey,monthly,pct_change,1,True
turkey_capacity_basic_metals_percent_pct_change_3m,turkey_capacity_basic_metals_percent,turkey,monthly,pct_change,3,True
turkey_capacity_basic_metals_percent_pct_change_12m,turkey_capacity_basic_metals_percent,turkey,monthly,pct_change,12,True
turkey_capacity_electrical_equipment_percent_lag_1,turkey_capacity_electrical_equipment_percent,turkey,monthly,lag,1,True
turkey_capacity_electrical_equipment_percent_lag_3,turkey_capacity_electrical_equipment_percent,turkey,monthly,lag,3,True
turkey_capacity_electrical_equipment_percent_lag_6,turkey_capacity_electrical_equipment_percent,turkey,monthly,lag,6,True
turkey_capacity_electrical_equipment_percent_lag_12,turkey_capacity_electrical_equipment_percent,turkey,monthly,lag,12,True
turkey_capacity_electrical_equipment_percent_change_1m,turkey_capacity_electrical_equipment_percent,turkey,monthly,absolute_change,1,True
turkey_capacity_electrical_equipment_percent_pct_change_1m,turkey_capacity_electrical_equipment_percent,turkey,monthly,pct_change,1,True
turkey_capacity_electrical_equipment_percent_pct_change_3m,turkey_capacity_electrical_equipment_percent,turkey,monthly,pct_change,3,True
turkey_capacity_electrical_equipment_percent_pct_change_12m,turkey_capacity_electrical_equipment_percent,turkey,monthly,pct_change,12,True
turkey_capacity_fabricated_metals_percent_lag_1,turkey_capacity_fabricated_metals_percent,turkey,monthly,lag,1,True
turkey_capacity_fabricated_metals_percent_lag_3,turkey_capacity_fabricated_metals_percent,turkey,monthly,lag,3,True
turkey_capacity_fabricated_metals_percent_lag_6,turkey_capacity_fabricated_metals_percent,turkey,monthly,lag,6,True
turkey_capacity_fabricated_metals_percent_lag_12,turkey_capacity_fabricated_metals_percent,turkey,monthly,lag,12,True
turkey_capacity_fabricated_metals_percent_change_1m,turkey_capacity_fabricated_metals_percent,turkey,monthly,absolute_change,1,True
turkey_capacity_fabricated_metals_percent_pct_change_1m,turkey_capacity_fabricated_metals_percent,turkey,monthly,pct_change,1,True
turkey_capacity_fabricated_metals_percent_pct_change_3m,turkey_capacity_fabricated_metals_percent,turkey,monthly,pct_change,3,True
turkey_capacity_fabricated_metals_percent_pct_change_12m,turkey_capacity_fabricated_metals_percent,turkey,monthly,pct_change,12,True
turkey_capacity_intermediate_goods_percent_lag_1,turkey_capacity_intermediate_goods_percent,turkey,monthly,lag,1,True
turkey_capacity_intermediate_goods_percent_lag_3,turkey_capacity_intermediate_goods_percent,turkey,monthly,lag,3,True
turkey_capacity_intermediate_goods_percent_lag_6,turkey_capacity_intermediate_goods_percent,turkey,monthly,lag,6,True
turkey_capacity_intermediate_goods_percent_lag_12,turkey_capacity_intermediate_goods_percent,turkey,monthly,lag,12,True
turkey_capacity_intermediate_goods_percent_change_1m,turkey_capacity_intermediate_goods_percent,turkey,monthly,absolute_change,1,True
turkey_capacity_intermediate_goods_percent_pct_change_1m,turkey_capacity_intermediate_goods_percent,turkey,monthly,pct_change,1,True
turkey_capacity_intermediate_goods_percent_pct_change_3m,turkey_capacity_intermediate_goods_percent,turkey,monthly,pct_change,3,True
turkey_capacity_intermediate_goods_percent_pct_change_12m,turkey_capacity_intermediate_goods_percent,turkey,monthly,pct_change,12,True
turkey_capacity_investment_goods_percent_lag_1,turkey_capacity_investment_goods_percent,turkey,monthly,lag,1,True
turkey_capacity_investment_goods_percent_lag_3,turkey_capacity_investment_goods_percent,turkey,monthly,lag,3,True
turkey_capacity_investment_goods_percent_lag_6,turkey_capacity_investment_goods_percent,turkey,monthly,lag,6,True
turkey_capacity_investment_goods_percent_lag_12,turkey_capacity_investment_goods_percent,turkey,monthly,lag,12,True
turkey_capacity_investment_goods_percent_change_1m,turkey_capacity_investment_goods_percent,turkey,monthly,absolute_change,1,True
turkey_capacity_investment_goods_percent_pct_change_1m,turkey_capacity_investment_goods_percent,turkey,monthly,pct_change,1,True
turkey_capacity_investment_goods_percent_pct_change_3m,turkey_capacity_investment_goods_percent,turkey,monthly,pct_change,3,True
turkey_capacity_investment_goods_percent_pct_change_12m,turkey_capacity_investment_goods_percent,turkey,monthly,pct_change,12,True
turkey_capacity_machinery_percent_lag_1,turkey_capacity_machinery_percent,turkey,monthly,lag,1,True
turkey_capacity_machinery_percent_lag_3,turkey_capacity_machinery_percent,turkey,monthly,lag,3,True
turkey_capacity_machinery_percent_lag_6,turkey_capacity_machinery_percent,turkey,monthly,lag,6,True
turkey_capacity_machinery_percent_lag_12,turkey_capacity_machinery_percent,turkey,monthly,lag,12,True
turkey_capacity_machinery_percent_change_1m,turkey_capacity_machinery_percent,turkey,monthly,absolute_change,1,True
turkey_capacity_machinery_percent_pct_change_1m,turkey_capacity_machinery_percent,turkey,monthly,pct_change,1,True
turkey_capacity_machinery_percent_pct_change_3m,turkey_capacity_machinery_percent,turkey,monthly,pct_change,3,True
turkey_capacity_machinery_percent_pct_change_12m,turkey_capacity_machinery_percent,turkey,monthly,pct_change,12,True
turkey_capacity_motor_vehicles_percent_lag_1,turkey_capacity_motor_vehicles_percent,turkey,monthly,lag,1,True
turkey_capacity_motor_vehicles_percent_lag_3,turkey_capacity_motor_vehicles_percent,turkey,monthly,lag,3,True
turkey_capacity_motor_vehicles_percent_lag_6,turkey_capacity_motor_vehicles_percent,turkey,monthly,lag,6,True
turkey_capacity_motor_vehicles_percent_lag_12,turkey_capacity_motor_vehicles_percent,turkey,monthly,lag,12,True
turkey_capacity_motor_vehicles_percent_change_1m,turkey_capacity_motor_vehicles_percent,turkey,monthly,absolute_change,1,True
turkey_capacity_motor_vehicles_percent_pct_change_1m,turkey_capacity_motor_vehicles_percent,turkey,monthly,pct_change,1,True
turkey_capacity_motor_vehicles_percent_pct_change_3m,turkey_capacity_motor_vehicles_percent,turkey,monthly,pct_change,3,True
turkey_capacity_motor_vehicles_percent_pct_change_12m,turkey_capacity_motor_vehicles_percent,turkey,monthly,pct_change,12,True
turkey_consumer_confidence_index_lag_1,turkey_consumer_confidence_index,turkey,monthly,lag,1,True
turkey_consumer_confidence_index_lag_3,turkey_consumer_confidence_index,turkey,monthly,lag,3,True
turkey_consumer_confidence_index_lag_6,turkey_consumer_confidence_index,turkey,monthly,lag,6,True
turkey_consumer_confidence_index_lag_12,turkey_consumer_confidence_index,turkey,monthly,lag,12,True
turkey_consumer_confidence_index_change_1m,turkey_consumer_confidence_index,turkey,monthly,absolute_change,1,True
turkey_consumer_confidence_index_pct_change_1m,turkey_consumer_confidence_index,turkey,monthly,pct_change,1,True
turkey_consumer_confidence_index_pct_change_3m,turkey_consumer_confidence_index,turkey,monthly,pct_change,3,True
turkey_consumer_confidence_index_pct_change_12m,turkey_consumer_confidence_index,turkey,monthly,pct_change,12,True
turkey_cpi_index_lag_1,turkey_cpi_index,turkey,monthly,lag,1,True
turkey_cpi_index_lag_3,turkey_cpi_index,turkey,monthly,lag,3,True
turkey_cpi_index_lag_6,turkey_cpi_index,turkey,monthly,lag,6,True
turkey_cpi_index_lag_12,turkey_cpi_index,turkey,monthly,lag,12,True
turkey_cpi_index_change_1m,turkey_cpi_index,turkey,monthly,absolute_change,1,True
turkey_cpi_index_pct_change_1m,turkey_cpi_index,turkey,monthly,pct_change,1,True
turkey_cpi_index_pct_change_3m,turkey_cpi_index,turkey,monthly,pct_change,3,True
turkey_cpi_index_pct_change_12m,turkey_cpi_index,turkey,monthly,pct_change,12,True
turkey_domestic_ppi_index_lag_1,turkey_domestic_ppi_index,turkey,monthly,lag,1,True
turkey_domestic_ppi_index_lag_3,turkey_domestic_ppi_index,turkey,monthly,lag,3,True
turkey_domestic_ppi_index_lag_6,turkey_domestic_ppi_index,turkey,monthly,lag,6,True
turkey_domestic_ppi_index_lag_12,turkey_domestic_ppi_index,turkey,monthly,lag,12,True
turkey_domestic_ppi_index_change_1m,turkey_domestic_ppi_index,turkey,monthly,absolute_change,1,True
turkey_domestic_ppi_index_pct_change_1m,turkey_domestic_ppi_index,turkey,monthly,pct_change,1,True
turkey_domestic_ppi_index_pct_change_3m,turkey_domestic_ppi_index,turkey,monthly,pct_change,3,True
turkey_domestic_ppi_index_pct_change_12m,turkey_domestic_ppi_index,turkey,monthly,pct_change,12,True
turkey_eur_try_monthly_average_lag_1,turkey_eur_try_monthly_average,turkey,monthly,lag,1,True
turkey_eur_try_monthly_average_lag_3,turkey_eur_try_monthly_average,turkey,monthly,lag,3,True
turkey_eur_try_monthly_average_lag_6,turkey_eur_try_monthly_average,turkey,monthly,lag,6,True
turkey_eur_try_monthly_average_lag_12,turkey_eur_try_monthly_average,turkey,monthly,lag,12,True
turkey_eur_try_monthly_average_change_1m,turkey_eur_try_monthly_average,turkey,monthly,absolute_change,1,True
turkey_eur_try_monthly_average_pct_change_1m,turkey_eur_try_monthly_average,turkey,monthly,pct_change,1,True
turkey_eur_try_monthly_average_pct_change_3m,turkey_eur_try_monthly_average,turkey,monthly,pct_change,3,True
turkey_eur_try_monthly_average_pct_change_12m,turkey_eur_try_monthly_average,turkey,monthly,pct_change,12,True
turkey_exports_usd_lag_1,turkey_exports_usd,turkey,monthly,lag,1,True
turkey_exports_usd_lag_3,turkey_exports_usd,turkey,monthly,lag,3,True
turkey_exports_usd_lag_6,turkey_exports_usd,turkey,monthly,lag,6,True
turkey_exports_usd_lag_12,turkey_exports_usd,turkey,monthly,lag,12,True
turkey_exports_usd_change_1m,turkey_exports_usd,turkey,monthly,absolute_change,1,True
turkey_exports_usd_pct_change_1m,turkey_exports_usd,turkey,monthly,pct_change,1,True
turkey_exports_usd_pct_change_3m,turkey_exports_usd,turkey,monthly,pct_change,3,True
turkey_exports_usd_pct_change_12m,turkey_exports_usd,turkey,monthly,pct_change,12,True
turkey_foreign_trade_balance_usd_lag_1,turkey_foreign_trade_balance_usd,turkey,monthly,lag,1,True
turkey_foreign_trade_balance_usd_lag_3,turkey_foreign_trade_balance_usd,turkey,monthly,lag,3,True
turkey_foreign_trade_balance_usd_lag_6,turkey_foreign_trade_balance_usd,turkey,monthly,lag,6,True
turkey_foreign_trade_balance_usd_lag_12,turkey_foreign_trade_balance_usd,turkey,monthly,lag,12,True
turkey_foreign_trade_balance_usd_change_1m,turkey_foreign_trade_balance_usd,turkey,monthly,absolute_change,1,True
turkey_foreign_trade_balance_usd_pct_change_1m,turkey_foreign_trade_balance_usd,turkey,monthly,pct_change,1,True
turkey_foreign_trade_balance_usd_pct_change_3m,turkey_foreign_trade_balance_usd,turkey,monthly,pct_change,3,True
turkey_foreign_trade_balance_usd_pct_change_12m,turkey_foreign_trade_balance_usd,turkey,monthly,pct_change,12,True
turkey_imports_usd_lag_1,turkey_imports_usd,turkey,monthly,lag,1,True
turkey_imports_usd_lag_3,turkey_imports_usd,turkey,monthly,lag,3,True
turkey_imports_usd_lag_6,turkey_imports_usd,turkey,monthly,lag,6,True
turkey_imports_usd_lag_12,turkey_imports_usd,turkey,monthly,lag,12,True
turkey_imports_usd_change_1m,turkey_imports_usd,turkey,monthly,absolute_change,1,True
turkey_imports_usd_pct_change_1m,turkey_imports_usd,turkey,monthly,pct_change,1,True
turkey_imports_usd_pct_change_3m,turkey_imports_usd,turkey,monthly,pct_change,3,True
turkey_imports_usd_pct_change_12m,turkey_imports_usd,turkey,monthly,pct_change,12,True
turkey_manufacturing_capacity_utilization_percent_lag_1,turkey_manufacturing_capacity_utilization_percent,turkey,monthly,lag,1,True
turkey_manufacturing_capacity_utilization_percent_lag_3,turkey_manufacturing_capacity_utilization_percent,turkey,monthly,lag,3,True
turkey_manufacturing_capacity_utilization_percent_lag_6,turkey_manufacturing_capacity_utilization_percent,turkey,monthly,lag,6,True
turkey_manufacturing_capacity_utilization_percent_lag_12,turkey_manufacturing_capacity_utilization_percent,turkey,monthly,lag,12,True
turkey_manufacturing_capacity_utilization_percent_change_1m,turkey_manufacturing_capacity_utilization_percent,turkey,monthly,absolute_change,1,True
turkey_manufacturing_capacity_utilization_percent_pct_change_1m,turkey_manufacturing_capacity_utilization_percent,turkey,monthly,pct_change,1,True
turkey_manufacturing_capacity_utilization_percent_pct_change_3m,turkey_manufacturing_capacity_utilization_percent,turkey,monthly,pct_change,3,True
turkey_manufacturing_capacity_utilization_percent_pct_change_12m,turkey_manufacturing_capacity_utilization_percent,turkey,monthly,pct_change,12,True
turkey_ppi_basic_metals_index_lag_1,turkey_ppi_basic_metals_index,turkey,monthly,lag,1,True
turkey_ppi_basic_metals_index_lag_3,turkey_ppi_basic_metals_index,turkey,monthly,lag,3,True
turkey_ppi_basic_metals_index_lag_6,turkey_ppi_basic_metals_index,turkey,monthly,lag,6,True
turkey_ppi_basic_metals_index_lag_12,turkey_ppi_basic_metals_index,turkey,monthly,lag,12,True
turkey_ppi_basic_metals_index_change_1m,turkey_ppi_basic_metals_index,turkey,monthly,absolute_change,1,True
turkey_ppi_basic_metals_index_pct_change_1m,turkey_ppi_basic_metals_index,turkey,monthly,pct_change,1,True
turkey_ppi_basic_metals_index_pct_change_3m,turkey_ppi_basic_metals_index,turkey,monthly,pct_change,3,True
turkey_ppi_basic_metals_index_pct_change_12m,turkey_ppi_basic_metals_index,turkey,monthly,pct_change,12,True
turkey_ppi_electrical_equipment_index_lag_1,turkey_ppi_electrical_equipment_index,turkey,monthly,lag,1,True
turkey_ppi_electrical_equipment_index_lag_3,turkey_ppi_electrical_equipment_index,turkey,monthly,lag,3,True
turkey_ppi_electrical_equipment_index_lag_6,turkey_ppi_electrical_equipment_index,turkey,monthly,lag,6,True
turkey_ppi_electrical_equipment_index_lag_12,turkey_ppi_electrical_equipment_index,turkey,monthly,lag,12,True
turkey_ppi_electrical_equipment_index_change_1m,turkey_ppi_electrical_equipment_index,turkey,monthly,absolute_change,1,True
turkey_ppi_electrical_equipment_index_pct_change_1m,turkey_ppi_electrical_equipment_index,turkey,monthly,pct_change,1,True
turkey_ppi_electrical_equipment_index_pct_change_3m,turkey_ppi_electrical_equipment_index,turkey,monthly,pct_change,3,True
turkey_ppi_electrical_equipment_index_pct_change_12m,turkey_ppi_electrical_equipment_index,turkey,monthly,pct_change,12,True
turkey_ppi_household_appliances_index_lag_1,turkey_ppi_household_appliances_index,turkey,monthly,lag,1,True
turkey_ppi_household_appliances_index_lag_3,turkey_ppi_household_appliances_index,turkey,monthly,lag,3,True
turkey_ppi_household_appliances_index_lag_6,turkey_ppi_household_appliances_index,turkey,monthly,lag,6,True
turkey_ppi_household_appliances_index_lag_12,turkey_ppi_household_appliances_index,turkey,monthly,lag,12,True
turkey_ppi_household_appliances_index_change_1m,turkey_ppi_household_appliances_index,turkey,monthly,absolute_change,1,True
turkey_ppi_household_appliances_index_pct_change_1m,turkey_ppi_household_appliances_index,turkey,monthly,pct_change,1,True
turkey_ppi_household_appliances_index_pct_change_3m,turkey_ppi_household_appliances_index,turkey,monthly,pct_change,3,True
turkey_ppi_household_appliances_index_pct_change_12m,turkey_ppi_household_appliances_index,turkey,monthly,pct_change,12,True
turkey_ppi_metal_ores_index_lag_1,turkey_ppi_metal_ores_index,turkey,monthly,lag,1,True
turkey_ppi_metal_ores_index_lag_3,turkey_ppi_metal_ores_index,turkey,monthly,lag,3,True
turkey_ppi_metal_ores_index_lag_6,turkey_ppi_metal_ores_index,turkey,monthly,lag,6,True
turkey_ppi_metal_ores_index_lag_12,turkey_ppi_metal_ores_index,turkey,monthly,lag,12,True
turkey_ppi_metal_ores_index_change_1m,turkey_ppi_metal_ores_index,turkey,monthly,absolute_change,1,True
turkey_ppi_metal_ores_index_pct_change_1m,turkey_ppi_metal_ores_index,turkey,monthly,pct_change,1,True
turkey_ppi_metal_ores_index_pct_change_3m,turkey_ppi_metal_ores_index,turkey,monthly,pct_change,3,True
turkey_ppi_metal_ores_index_pct_change_12m,turkey_ppi_metal_ores_index,turkey,monthly,pct_change,12,True
turkey_ppi_motor_vehicles_index_lag_1,turkey_ppi_motor_vehicles_index,turkey,monthly,lag,1,True
turkey_ppi_motor_vehicles_index_lag_3,turkey_ppi_motor_vehicles_index,turkey,monthly,lag,3,True
turkey_ppi_motor_vehicles_index_lag_6,turkey_ppi_motor_vehicles_index,turkey,monthly,lag,6,True
turkey_ppi_motor_vehicles_index_lag_12,turkey_ppi_motor_vehicles_index,turkey,monthly,lag,12,True
turkey_ppi_motor_vehicles_index_change_1m,turkey_ppi_motor_vehicles_index,turkey,monthly,absolute_change,1,True
turkey_ppi_motor_vehicles_index_pct_change_1m,turkey_ppi_motor_vehicles_index,turkey,monthly,pct_change,1,True
turkey_ppi_motor_vehicles_index_pct_change_3m,turkey_ppi_motor_vehicles_index,turkey,monthly,pct_change,3,True
turkey_ppi_motor_vehicles_index_pct_change_12m,turkey_ppi_motor_vehicles_index,turkey,monthly,pct_change,12,True
turkey_ppi_nonferrous_metal_ores_index_lag_1,turkey_ppi_nonferrous_metal_ores_index,turkey,monthly,lag,1,True
turkey_ppi_nonferrous_metal_ores_index_lag_3,turkey_ppi_nonferrous_metal_ores_index,turkey,monthly,lag,3,True
turkey_ppi_nonferrous_metal_ores_index_lag_6,turkey_ppi_nonferrous_metal_ores_index,turkey,monthly,lag,6,True
turkey_ppi_nonferrous_metal_ores_index_lag_12,turkey_ppi_nonferrous_metal_ores_index,turkey,monthly,lag,12,True
turkey_ppi_nonferrous_metal_ores_index_change_1m,turkey_ppi_nonferrous_metal_ores_index,turkey,monthly,absolute_change,1,True
turkey_ppi_nonferrous_metal_ores_index_pct_change_1m,turkey_ppi_nonferrous_metal_ores_index,turkey,monthly,pct_change,1,True
turkey_ppi_nonferrous_metal_ores_index_pct_change_3m,turkey_ppi_nonferrous_metal_ores_index,turkey,monthly,pct_change,3,True
turkey_ppi_nonferrous_metal_ores_index_pct_change_12m,turkey_ppi_nonferrous_metal_ores_index,turkey,monthly,pct_change,12,True
turkey_ppi_nonferrous_metals_index_lag_1,turkey_ppi_nonferrous_metals_index,turkey,monthly,lag,1,True
turkey_ppi_nonferrous_metals_index_lag_3,turkey_ppi_nonferrous_metals_index,turkey,monthly,lag,3,True
turkey_ppi_nonferrous_metals_index_lag_6,turkey_ppi_nonferrous_metals_index,turkey,monthly,lag,6,True
turkey_ppi_nonferrous_metals_index_lag_12,turkey_ppi_nonferrous_metals_index,turkey,monthly,lag,12,True
turkey_ppi_nonferrous_metals_index_change_1m,turkey_ppi_nonferrous_metals_index,turkey,monthly,absolute_change,1,True
turkey_ppi_nonferrous_metals_index_pct_change_1m,turkey_ppi_nonferrous_metals_index,turkey,monthly,pct_change,1,True
turkey_ppi_nonferrous_metals_index_pct_change_3m,turkey_ppi_nonferrous_metals_index,turkey,monthly,pct_change,3,True
turkey_ppi_nonferrous_metals_index_pct_change_12m,turkey_ppi_nonferrous_metals_index,turkey,monthly,pct_change,12,True
turkey_ppi_wire_cable_index_lag_1,turkey_ppi_wire_cable_index,turkey,monthly,lag,1,True
turkey_ppi_wire_cable_index_lag_3,turkey_ppi_wire_cable_index,turkey,monthly,lag,3,True
turkey_ppi_wire_cable_index_lag_6,turkey_ppi_wire_cable_index,turkey,monthly,lag,6,True
turkey_ppi_wire_cable_index_lag_12,turkey_ppi_wire_cable_index,turkey,monthly,lag,12,True
turkey_ppi_wire_cable_index_change_1m,turkey_ppi_wire_cable_index,turkey,monthly,absolute_change,1,True
turkey_ppi_wire_cable_index_pct_change_1m,turkey_ppi_wire_cable_index,turkey,monthly,pct_change,1,True
turkey_ppi_wire_cable_index_pct_change_3m,turkey_ppi_wire_cable_index,turkey,monthly,pct_change,3,True
turkey_ppi_wire_cable_index_pct_change_12m,turkey_ppi_wire_cable_index,turkey,monthly,pct_change,12,True
turkey_real_sector_confidence_index_lag_1,turkey_real_sector_confidence_index,turkey,monthly,lag,1,True
turkey_real_sector_confidence_index_lag_3,turkey_real_sector_confidence_index,turkey,monthly,lag,3,True
turkey_real_sector_confidence_index_lag_6,turkey_real_sector_confidence_index,turkey,monthly,lag,6,True
turkey_real_sector_confidence_index_lag_12,turkey_real_sector_confidence_index,turkey,monthly,lag,12,True
turkey_real_sector_confidence_index_change_1m,turkey_real_sector_confidence_index,turkey,monthly,absolute_change,1,True
turkey_real_sector_confidence_index_pct_change_1m,turkey_real_sector_confidence_index,turkey,monthly,pct_change,1,True
turkey_real_sector_confidence_index_pct_change_3m,turkey_real_sector_confidence_index,turkey,monthly,pct_change,3,True
turkey_real_sector_confidence_index_pct_change_12m,turkey_real_sector_confidence_index,turkey,monthly,pct_change,12,True
turkey_unemployment_rate_percent_lag_1,turkey_unemployment_rate_percent,turkey,monthly,lag,1,True
