feature,category,frequency,aggregation,feature_lag_months,paired_observations,pearson_correlation,abs_pearson_correlation,spearman_correlation,abs_spearman_correlation
usa_nyse_hecla_mining,equities_companies,monthly,as_is,0,140,0.78220754868032,0.78220754868032,0.6861822396186396,0.6861822396186396
rest_of_world_ev_sales_units,energy_transition,annual,repeat_within_year,2,132,0.7800344365970088,0.7800344365970088,0.8539488852304555,0.8539488852304555
rest_of_world_ev_stock_units,energy_transition,annual,repeat_within_year,2,132,0.7798280436482541,0.7798280436482541,0.8460016342094546,0.8460016342094546
icsg_mine_production_ton,icsg,annual,repeat_within_year,0,92,0.7797535782696388,0.7797535782696388,0.759982376036116,0.759982376036116
japan_10y_yield,macro_fred,monthly,as_is,3,137,0.779628946368795,0.779628946368795,0.6327550070811913,0.6327550070811913
china_ev_stock_units,energy_transition,annual,repeat_within_year,1,132,0.7795035529999601,0.7795035529999601,0.8441154831224834,0.8441154831224834
canada_tsx_composite_first_quantum_minerals,equities_companies,monthly,as_is,2,138,0.7790591608575295,0.7790591608575295,0.7749121553281016,0.7749121553281016
turkey_exports_usd,turkey,monthly,as_is,6,134,0.7785711839710219,0.7785711839710219,0.7687203082332699,0.7687203082332699
chile_ipsa,equities_indices,monthly,as_is,3,137,0.7780570629035873,0.7780570629035873,0.6372440121716728,0.6372440121716728
usa_ev_sales_units,energy_transition,annual,repeat_within_year,6,132,0.7777025656540245,0.7777025656540245,0.7894171016003204,0.7894171016003204
usa_nyse_hecla_mining,equities_companies,monthly,as_is,1,139,0.7775898683162881,0.7775898683162881,0.687555297377005,0.687555297377005
germany_exports,macro_fred,monthly,as_is,6,134,0.7775832523758872,0.7775832523758872,0.776825147445729,0.776825147445729
japan_10y_yield,macro_fred,monthly,as_is,0,138,0.7775807839656403,0.7775807839656403,0.6699927064129414,0.6699927064129414
world_copper_mine_production_ton,usgs,annual,repeat_within_year,6,120,0.7767595661994269,0.7767595661994269,0.7835269674121346,0.7835269674121346
icsg_refined_usage_ton,icsg,annual,repeat_within_year,2,90,0.7756557182990408,0.7756557182990408,0.7383561327434062,0.7383561327434062
canada_tsx_composite_hudbay_minerals,equities_companies,monthly,as_is,0,140,0.7755191416853421,0.7755191416853421,0.6692571778443508,0.6692571778443508
china_electricity_generation_100m_kwh,china,monthly,as_is,2,115,0.7753613105061848,0.7753613105061848,0.8107867119072043,0.8107867119072043
chile_copper_fuel_consumption_tj,chile_cochilco,annual,repeat_within_year,0,120,0.7748880486210038,0.7748880486210038,0.81017236372345,0.81017236372345
rest_of_world_ev_sales_units,energy_transition,annual,repeat_within_year,1,132,0.7747372117792513,0.7747372117792513,0.8598723029489121,0.8598723029489121
turkey_bist100,equities_indices,monthly,as_is,6,134,0.7742467242948717,0.7742467242948717,0.8726866918540133,0.8726866918540133
canada_tsx_composite_lundin_mining,equities_companies,monthly,as_is,12,128,0.7740428457337607,0.7740428457337607,0.7923457242263321,0.7923457242263321
usa_ev_sales_units,energy_transition,annual,repeat_within_year,12,128,0.773216327295222,0.773216327295222,0.7430417692392435,0.7430417692392435
icsg_mine_production_ton,icsg,annual,repeat_within_year,1,91,0.772756922165889,0.772756922165889,0.7560293667466534,0.7560293667466534
peru_mining_employment,peru_mining,annual,repeat_within_year,1,72,0.7726798489142196,0.7726798489142196,0.5846214160032224,0.5846214160032224
china_ev_stock_units,energy_transition,annual,repeat_within_year,0,132,0.7719971740564066,0.7719971740564066,0.8400916941369451,0.8400916941369451
peru_bvl_general,equities_indices,monthly,as_is,12,128,0.7716136025051661,0.7716136025051661,0.6847189159494597,0.6847189159494597
rest_of_world_ev_stock_units,energy_transition,annual,repeat_within_year,1,132,0.7705079174449441,0.7705079174449441,0.8441154831224834,0.8441154831224834
chile_copper_fuel_consumption_tj,chile_cochilco,annual,repeat_within_year,1,120,0.7696136153765794,0.7696136153765794,0.8081622182950037,0.8081622182950037
usa_nyse_hecla_mining,equities_companies,monthly,as_is,2,138,0.7695241141520022,0.7695241141520022,0.6821335695645323,0.6821335695645323
tin_cash_usd_per_ton,other_metals,daily,monthly_mean,6,134,0.7691791225057094,0.7691791225057094,0.781383807778152,0.781383807778152
china_electricity_generation_100m_kwh,china,monthly,as_is,1,115,0.768915598756308,0.768915598756308,0.7991872484810227,0.7991872484810227
indonesia_jakarta_composite,equities_indices,monthly,as_is,2,138,0.7685101820083035,0.7685101820083035,0.770747667178856,0.770747667178856
rest_of_world_ev_sales_units,energy_transition,annual,repeat_within_year,0,132,0.768392180066382,0.768392180066382,0.8638422531219201,0.8638422531219201
euro_area_ppi,global_macro,monthly,as_is,0,138,0.7681119996694856,0.7681119996694856,0.7975288983903377,0.7975288983903377
china_electricity_generation_100m_kwh,china,monthly,as_is,0,115,0.7672644190170707,0.7672644190170707,0.7937899471316975,0.7937899471316975
korea_exports,macro_fred,monthly,as_is,6,134,0.7659386487922454,0.7659386487922454,0.7466452200152122,0.7466452200152122
turkey_imports_usd,turkey,monthly,as_is,3,137,0.7655242136481322,0.7655242136481322,0.7599874922993634,0.7599874922993634
us_ppi,macro_fred,monthly,as_is,6,134,0.7654930537631761,0.7654930537631761,0.7459537644910185,0.7459537644910185
usa_nyse_hecla_mining,equities_companies,monthly,as_is,3,137,0.7650432299118031,0.7650432299118031,0.6818890361603226,0.6818890361603226
chile_copper_fuel_consumption_tj,chile_cochilco,annual,repeat_within_year,2,120,0.7634793597466981,0.7634793597466981,0.7987815396289201,0.7987815396289201
icsg_mine_production_ton,icsg,annual,repeat_within_year,2,90,0.7625627719457688,0.7625627719457688,0.749513160113517,0.749513160113517
canada_tsx_composite_hudbay_minerals,equities_companies,monthly,as_is,1,139,0.7610302430715875,0.7610302430715875,0.6466642834800481,0.6466642834800481
world_copper_reserves_ton,usgs,annual,repeat_within_year,0,96,0.7601740360396368,0.7601740360396368,0.727109352012701,0.727109352012701
rest_of_world_ev_stock_units,energy_transition,annual,repeat_within_year,0,132,0.7599352192089399,0.7599352192089399,0.8400916941369451,0.8400916941369451
icsg_refined_usage_ton,icsg,annual,repeat_within_year,3,89,0.7598065010709173,0.7598065010709173,0.7145174709850307,0.7145174709850307
usd_cdf,global_macro,monthly,as_is,3,137,0.7590469754696901,0.7590469754696901,0.8318180969626822,0.8318180969626822
