horizon,origin_date,expert,prior_mae,weight,weight_method
1,2025-12-31,lightgbm_return_5y,430.543971907189,0.04606181860697578,inverse_prior_mae
1,2025-12-31,lightgbm_return_8y,430.9126267975465,0.04602241174435022,inverse_prior_mae
1,2025-12-31,naive,389.08059818968917,0.050970514665956625,inverse_prior_mae
1,2025-12-31,ridge_10y,351.1387851314668,0.056478062737463364,inverse_prior_mae
1,2025-12-31,ridge_5y,385.22497513174363,0.051480666147046605,inverse_prior_mae
1,2025-12-31,ridge_8y,411.40033430859825,0.04820520714846658,inverse_prior_mae
1,2025-12-31,sarimax_10y,549.9261580683477,0.03606236591122663,inverse_prior_mae
1,2025-12-31,sarimax_5y,402.8345018590753,0.04923023783901679,inverse_prior_mae
1,2025-12-31,sarimax_8y,555.1016405120251,0.03572613894299878,inverse_prior_mae
1,2025-12-31,xgboost_return_10y,423.42708723178754,0.04683601719001993,inverse_prior_mae
1,2025-12-31,xgboost_return_5y,417.77745808572996,0.04746938340611041,inverse_prior_mae
1,2025-12-31,xgboost_return_8y,465.8719648982526,0.04256885975244725,inverse_prior_mae
1,2026-01-31,arima_10y,473.7697260114489,0.04711540654437169,inverse_prior_mae
1,2026-01-31,arima_5y,474.5558624484067,0.0470373564331904,inverse_prior_mae
1,2026-01-31,arima_8y,478.88586293467097,0.04661205305301559,inverse_prior_mae
1,2026-01-31,elasticnet_10y,514.1907011560914,0.04341162374055819,inverse_prior_mae
1,2026-01-31,elasticnet_5y,548.5895836334377,0.04068953169264787,inverse_prior_mae
1,2026-01-31,elasticnet_8y,382.87915676612846,0.058299995846908606,inverse_prior_mae
1,2026-01-31,lightgbm_10y,717.8326535962852,0.031096179781979073,inverse_prior_mae
1,2026-01-31,lightgbm_5y,730.8306743233034,0.030543125834556897,inverse_prior_mae
1,2026-01-31,lightgbm_8y,728.2939276927173,0.030649511688675957,inverse_prior_mae
1,2026-01-31,lightgbm_return_10y,468.700065901325,0.04762502690609671,inverse_prior_mae
1,2026-01-31,lightgbm_return_5y,478.9533185613806,0.046605488226906244,inverse_prior_mae
1,2026-01-31,lightgbm_return_8y,495.37011202583136,0.045060960900890124,inverse_prior_mae
1,2026-01-31,naive,463.7484848484849,0.04813353353968968,inverse_prior_mae
1,2026-01-31,ridge_10y,365.6373241543112,0.06104916477259059,inverse_prior_mae
1,2026-01-31,ridge_5y,495.42911772575917,0.045055594132078616,inverse_prior_mae
1,2026-01-31,ridge_8y,395.59924306805334,0.056425419513535226,inverse_prior_mae
1,2026-01-31,sarimax_10y,558.7746913536457,0.0399478601928828,inverse_prior_mae
1,2026-01-31,sarimax_5y,427.9895427488427,0.052155137029816986,inverse_prior_mae
1,2026-01-31,sarimax_8y,575.2097859551437,0.03880645600015714,inverse_prior_mae
1,2026-01-31,xgboost_return_10y,467.2863888149838,0.04776910644892874,inverse_prior_mae
1,2026-01-31,xgboost_return_5y,432.981313560135,0.05155384897759665,inverse_prior_mae
1,2026-01-31,xgboost_return_8y,503.2247871293201,0.04435761874292621,inverse_prior_mae
1,2026-02-28,arima_10y,484.81715327903083,0.04916568223467337,inverse_prior_mae
1,2026-02-28,arima_5y,472.23691104230574,0.05047544048899487,inverse_prior_mae
1,2026-02-28,arima_8y,491.11628074679135,0.048535076181544005,inverse_prior_mae
1,2026-02-28,elasticnet_10y,481.2349512896856,0.049531660234053726,inverse_prior_mae
1,2026-02-28,elasticnet_5y,554.6614602225677,0.04297462111489216,inverse_prior_mae
1,2026-02-28,elasticnet_8y,420.2967899437966,0.05671317666534584,inverse_prior_mae
1,2026-02-28,lightgbm_10y,774.2331420353813,0.0307870650403264,inverse_prior_mae
1,2026-02-28,lightgbm_5y,796.3028037541483,0.029933796525457617,inverse_prior_mae
1,2026-02-28,lightgbm_8y,779.6199514834153,0.03057434081165731,inverse_prior_mae
1,2026-02-28,lightgbm_return_10y,476.24276125243466,0.05005087329273303,inverse_prior_mae
1,2026-02-28,lightgbm_return_5y,503.0648513518708,0.0473822928316277,inverse_prior_mae
1,2026-02-28,lightgbm_return_8y,496.425768409484,0.048015972612415816,inverse_prior_mae
1,2026-02-28,naive,437.38752081252085,0.05449713347034318,inverse_prior_mae
1,2026-02-28,ridge_10y,439.9188677880884,0.05418355029834208,inverse_prior_mae
1,2026-02-28,ridge_5y,533.1704936312816,0.044706836527537826,inverse_prior_mae
1,2026-02-28,ridge_8y,478.0379409605409,0.049862916847423076,inverse_prior_mae
1,2026-02-28,sarimax_10y,624.6089428489942,0.03816206343671979,inverse_prior_mae
1,2026-02-28,sarimax_5y,531.9128205104917,0.04481254292235872,inverse_prior_mae
1,2026-02-28,sarimax_8y,665.234113782954,0.03583154502498379,inverse_prior_mae
1,2026-02-28,xgboost_return_10y,493.35178396513027,0.0483151513276559,inverse_prior_mae
1,2026-02-28,xgboost_return_5y,479.21351145646247,0.049740596895076476,inverse_prior_mae
1,2026-02-28,xgboost_return_8y,521.0400571834639,0.04574766521583752,inverse_prior_mae
1,2026-03-31,arima_10y,485.58176102308477,0.05159275185452936,inverse_prior_mae
1,2026-03-31,arima_5y,473.1389053241996,0.05294956516917499,inverse_prior_mae
1,2026-03-31,arima_8y,492.4680981996483,0.05087131408743604,inverse_prior_mae
1,2026-03-31,elasticnet_10y,491.2313082581468,0.0509993945426418,inverse_prior_mae
1,2026-03-31,elasticnet_5y,626.6930467538588,0.0399757096898272,inverse_prior_mae
1,2026-03-31,elasticnet_8y,459.5194536660965,0.05451890905085421,inverse_prior_mae
1,2026-03-31,lightgbm_10y,757.9583902296898,0.03305260503039348,inverse_prior_mae
1,2026-03-31,lightgbm_5y,786.4602128704794,0.03185475742035105,inverse_prior_mae
1,2026-03-31,lightgbm_8y,755.7491970221206,0.03314922384363519,inverse_prior_mae
1,2026-03-31,lightgbm_return_10y,474.77461381069446,0.05276714165582315,inverse_prior_mae
1,2026-03-31,lightgbm_return_5y,513.6420971522149,0.04877423295418368,inverse_prior_mae
1,2026-03-31,lightgbm_return_8y,498.9298965467815,0.05021246366465069,inverse_prior_mae
1,2026-03-31,naive,439.6346784168214,0.056984811552429404,inverse_prior_mae
1,2026-03-31,ridge_10y,547.5905850141102,0.04575042008978709,inverse_prior_mae
1,2026-03-31,ridge_5y,611.67690272277,0.04095707912157388,inverse_prior_mae
1,2026-03-31,ridge_8y,588.8790475287194,0.04254269090872704,inverse_prior_mae
1,2026-03-31,sarimax_10y,662.0668320017485,0.03783983442568946,inverse_prior_mae
1,2026-03-31,sarimax_5y,564.1730011249401,0.04440570401573188,inverse_prior_mae
1,2026-03-31,sarimax_8y,685.9866645595904,0.03652038821743575,inverse_prior_mae
1,2026-03-31,xgboost_return_10y,520.7727172429289,0.048106397420773134,inverse_prior_mae
