date,delivery_month,open_cny_per_ton,high_cny_per_ton,low_cny_per_ton,close_cny_per_ton,settlement_cny_per_ton,pre_settlement_cny_per_ton,volume_lots,open_interest_lots,open_interest_change,turnover
2025-09-04,2510,80000.0,80430.0,79550.0,79770,79980,80180,77199,184021,-8088,3087229.115
2025-09-05,2510,79680.0,80280.0,79620.0,80140,79940,79980,55387,187152,3131,2214009.865
2025-09-08,2510,80290.0,80410.0,79400.0,79650,79730,79940,90850,178303,-8849,3621793.35
2025-09-09,2510,79690.0,79910.0,79530.0,79650,79710,79730,50662,174886,-3417,2019180.535
2025-09-10,2510,79590.0,79930.0,79480.0,79790,79680,79710,55158,171912,-2974,2197700.66
2025-09-11,2510,79950.0,80280.0,79870.0,80130,80080,79680,64849,174453,2541,2596852.055
2025-09-12,2510,80160.0,81190.0,80080.0,81060,80660,80080,91556,186876,12423,3692475.89
2025-09-15,2510,80750.0,81100.0,80570.0,80940,80830,80660,68871,179256,-7620,2783764.82
2025-09-16,2510,80890.0,81530.0,80670.0,80880,81090,80830,88548,165216,-14040,3590274.345
2025-09-17,2510,81010.0,81200.0,80380.0,80560,80720,81090,70112,147464,-17752,2829923.845
2025-09-18,2510,79950.0,80000.0,79500.0,79620,79800,80720,90514,127860,-19604,3611771.19
2025-09-19,2511,79680.0,80080.0,79510.0,79850,79820,79780,54113,173028,424,2159730.52
2025-09-22,2511,79950.0,80350.0,79910.0,80160,80120,79820,63400,176962,3934,2539964.58
2025-09-23,2511,80080.0,80200.0,79820.0,79920,79940,80120,63199,173294,-3668,2526189.855
2025-09-24,2511,79980.0,80130.0,79860.0,79960,79990,79940,51727,172444,-850,2068874.925
2025-09-25,2511,81000.0,82980.0,80750.0,82710,82160,79990,334893,238523,66079,13757667.415
2025-09-26,2511,82290.0,83090.0,82260.0,82470,82540,82160,174625,229050,-9473,7207582.555
2025-09-29,2511,82270.0,82450.0,81640.0,82370,82070,82540,138460,213792,-15258,5682335.1
2025-09-30,2511,82400.0,83820.0,82380.0,83110,83260,82070,156069,213859,67,6497547.945
2025-10-09,2511,84610.0,87000.0,84610.0,86750,85910,83260,137816,221715,7856,5920227.61
2025-10-10,2511,87400.0,88090.0,85720.0,85910,86910,85910,212468,216115,-5600,9233425.175
2025-10-13,2511,86600.0,86780.0,82630.0,85120,84810,86910,291422,201831,-14284,12358154.64
2025-10-14,2511,85800.0,86790.0,84070.0,84410,85710,84810,210984,187566,-14265,9042719.975
2025-10-15,2511,84180.0,85990.0,83820.0,85800,84960,85710,125819,175899,-11667,5344956.49
2025-10-16,2512,85360.0,85450.0,84460.0,85070,85060,85000,108052,214147,5217,4595575.87
2025-10-17,2512,84530.0,85440.0,84220.0,84390,84760,85060,121050,215573,1426,5130278.07
2025-10-20,2512,84660.0,85980.0,84410.0,85380,85260,84760,158661,226910,11337,6764437.415
2025-10-21,2512,85220.0,85880.0,85220.0,85400,85530,85260,104758,231226,4316,4480196.4
2025-10-22,2512,85300.0,85420.0,84500.0,85420,84990,85530,112173,233361,2135,4767025.48
2025-10-23,2512,85280.0,86260.0,85100.0,86070,85580,84990,114909,248626,15265,4917128.665
2025-10-24,2512,86450.0,87860.0,86230.0,87720,86870,85580,174100,275672,27046,7562834.505
2025-10-27,2512,87050.0,88700.0,86940.0,88370,87940,86870,222986,293384,17712,9805709.99
2025-10-28,2512,88160.0,88400.0,86700.0,86980,87690,87940,235196,281306,-12078,10312794.83
2025-10-29,2512,87220.0,88970.0,87210.0,88710,88050,87690,197692,290209,8903,8704028.265
2025-10-30,2512,88780.0,89270.0,87640.0,87960,88490,88050,254501,281460,-8749,11260472.095
2025-10-31,2512,87380.0,87830.0,86530.0,87010,87210,88490,244428,258319,-23141,10658999.3
2025-11-03,2512,87210.0,87450.0,86700.0,87300,87080,87210,150597,248762,-9557,6557114.9
2025-11-04,2512,87430.0,87440.0,85480.0,85740,86430,87080,166742,227549,-21213,7206067.595
2025-11-05,2512,85000.0,85960.0,84900.0,85670,85430,86430,142332,217024,-10525,6080280.415
2025-11-06,2512,85550.0,86550.0,85400.0,86320,85970,85430,101243,211098,-5926,4352205.105
2025-11-07,2512,86320.0,86450.0,85600.0,85940,85950,85970,91276,207136,-3962,3922756.575
2025-11-10,2512,86110.0,86790.0,85750.0,86480,86330,85950,98089,204127,-3009,4234123.275
2025-11-11,2512,86790.0,87050.0,86310.0,86630,86700,86330,74639,202371,-1756,3235690.47
2025-11-12,2512,86590.0,87050.0,86350.0,86840,86730,86700,76287,200769,-1602,3308421.135
2025-11-13,2512,87100.0,87700.0,86840.0,87550,87330,86730,102298,201007,238,4467164.93
2025-11-14,2512,87650.0,87920.0,86710.0,86900,87240,87330,103656,192293,-8714,4521578.14
2025-11-17,2512,86640.0,86900.0,85900.0,86450,86410,87240,101029,179927,-12366,4365154.94
2025-11-18,2512,86440.0,86530.0,85540.0,85650,85930,86410,86217,164396,-15531,3704612.005
2025-11-19,2601,85540.0,86250.0,85510.0,86110,85970,85920,73550,180544,7210,3161790.93
2025-11-20,2601,86540.0,86640.0,86100.0,86130,86380,85970,84357,187778,7234,3643620.02
2025-11-21,2601,86380.0,86630.0,85600.0,85660,86000,86380,98905,190218,2440,4253393.615
2025-11-24,2601,85750.0,86350.0,85670.0,86080,86040,86000,96239,192392,2174,4140609.365
2025-11-25,2601,86080.0,86840.0,85940.0,86600,86420,86040,86982,199582,7190,3758524.355
2025-11-26,2601,86750.0,87200.0,86250.0,86590,86690,86420,107213,204728,5146,4647168.4
2025-11-27,2601,87200.0,87300.0,86820.0,86990,87070,86690,95318,210684,5956,4149743.695
2025-11-28,2601,86800.0,87550.0,86580.0,87430,87210,87070,94508,218257,7573,4121219.18
2025-12-01,2601,87630.0,89650.0,87520.0,89280,88830,87210,189675,232702,14445,8424421.795
2025-12-02,2601,89410.0,89920.0,88330.0,88920,89090,88830,143313,225606,-7096,6384206.11
2025-12-03,2601,89100.0,89450.0,88550.0,89210,88970,89090,125982,223984,-1622,5604848.025
2025-12-04,2601,90070.0,91450.0,90050.0,90980,90790,88970,225331,234570,10586,10229603.665
2025-12-05,2601,90600.0,92910.0,90400.0,92780,91560,90790,188062,236494,1924,8609587.69
2025-12-08,2601,92520.0,93300.0,91690.0,92970,92440,91560,194929,230045,-6449,9010274.43
2025-12-09,2601,92820.0,93050.0,90880.0,91090,92060,92440,190409,210572,-19473,8765094.795
2025-12-10,2601,91400.0,92370.0,90710.0,91850,91480,92060,146066,200373,-10199,6681123.575
2025-12-11,2601,92250.0,93000.0,91450.0,92210,92280,91480,138584,190380,-9993,6394331.605
2025-12-12,2601,92700.0,94570.0,92550.0,94080,93540,92280,157560,188649,-1731,7369587.74
2025-12-15,2602,93470.0,94500.0,90840.0,92490,92650,93640,228665,219831,-2482,10594027.275
2025-12-16,2602,93500.0,93820.0,91340.0,91920,92450,92650,186991,217374,-2457,8644456.61
2025-12-17,2602,92210.0,93270.0,91610.0,92820,92390,92450,149583,223974,6600,6910270.595
2025-12-18,2602,92830.0,93500.0,92110.0,92600,92750,92390,160058,231253,7279,7422808.885
2025-12-19,2602,92600.0,93400.0,91950.0,93180,92720,92750,172714,237652,6399,8007182.715
2025-12-22,2602,93540.0,94730.0,93400.0,94320,93920,92720,210010,246790,9138,9862973.86
2025-12-23,2602,94030.0,94290.0,93620.0,93930,93910,93920,138848,241093,-5697,6519798.26
2025-12-24,2602,94850.0,96750.0,93820.0,96100,95260,93910,307142,258304,17211,14629805.225
2025-12-25,2602,95910.0,96530.0,94180.0,96210,95290,95260,248003,247747,-10557,11816143.57
2025-12-26,2602,96410.0,99730.0,96280.0,98720,98110,95290,286978,252097,4350,14078745.07
2025-12-29,2602,98310.0,102660.0,98020.0,98860,100460,98110,517777,235507,-16590,26009459.52
2025-12-30,2602,97020.0,99240.0,96010.0,98090,97420,100460,408708,219725,-15782,19908883.865
2025-12-31,2602,98520.0,99800.0,97750.0,98240,98700,97420,293789,208246,-11479,14499651.755
2026-01-05,2602,99450.0,101380.0,99150.0,101350,100420,98700,151049,216315,8069,7584434.275
2026-01-06,2602,100890.0,105490.0,100670.0,105320,103300,100420,291025,223647,7332,15031890.235
2026-01-07,2602,104480.0,105500.0,102330.0,103410,104090,103300,329686,215869,-7778,17159044.95
2026-01-08,2602,103200.0,103560.0,100040.0,101220,101870,104090,303496,204095,-11774,15458782.405
2026-01-09,2602,101660.0,101890.0,98770.0,101410,100280,101870,303818,188674,-15421,15233509.235
2026-01-12,2602,101910.0,103970.0,101520.0,103800,102760,100280,209742,182691,-5983,10777389.65
2026-01-13,2603,104500.0,104990.0,101970.0,102480,103240,102980,266762,220164,4160,13770570.155
2026-01-14,2603,103780.0,105650.0,102880.0,104120,104170,103240,342221,241232,21068,17825278.455
2026-01-15,2603,104350.0,104660.0,101080.0,102810,103100,104170,333840,235877,-5355,17209523.41
2026-01-16,2603,103030.0,103500.0,100060.0,100770,101870,103100,322422,225933,-9944,16423737.75
2026-01-19,2603,101030.0,101860.0,99620.0,101180,100650,101870,240253,217432,-8501,12091434.46
2026-01-20,2603,101020.0,102000.0,100580.0,101230,101240,100650,176063,218898,1466,8912407.745
2026-01-21,2603,101020.0,101650.0,99210.0,101280,100420,101240,230318,223787,4889,11565034.72
2026-01-22,2603,100550.0,101410.0,99900.0,100700,100700,100420,174028,222467,-1320,8762431.935
2026-01-23,2603,99800.0,101710.0,99440.0,101340,100610,100700,232815,231437,8970,11712305.595
2026-01-26,2603,102800.0,103880.0,101760.0,101880,102760,100610,279862,228979,-2458,14379941.545
2026-01-27,2603,103260.0,104100.0,101580.0,102600,102770,102760,245677,229757,778,12625065.19
2026-01-28,2603,101900.0,103600.0,100700.0,103060,102250,102770,240398,227447,-2310,12290875.62
2026-01-29,2603,102540.0,110970.0,102260.0,109110,106690,102250,452684,242831,15384,24150248.93
2026-01-30,2603,110310.0,114160.0,102600.0,103680,108340,106690,789998,222934,-19897,42795506.56
2026-02-02,2603,104200.0,105080.0,98580.0,98580,101850,108340,422325,194810,-28124,21507425.745
2026-02-03,2603,101490.0,104840.0,99400.0,104500,101630,101850,375239,191887,-2923,19067828.265
2026-02-04,2603,104950.0,105810.0,103730.0,105160,104920,101630,241402,192908,1021,12664858.015
2026-02-05,2603,104000.0,104700.0,100470.0,100980,102500,104920,285586,182337,-10571,14636369.31
2026-02-06,2603,100430.0,101420.0,97920.0,100100,100000,102500,267263,175306,-7031,13363216.78
2026-02-09,2603,101000.0,102560.0,100340.0,101840,101510,100000,162231,169613,-5693,8234172.475
2026-02-10,2603,101740.0,102500.0,101280.0,101560,101860,101510,101176,159688,-9925,5153313.025
2026-02-11,2603,101660.0,102530.0,101510.0,102180,101930,101860,94626,158550,-1138,4822788.285
2026-02-12,2603,103620.0,103730.0,101840.0,102330,102680,101930,114347,147631,-10919,5870608.97
2026-02-13,2603,102030.0,102350.0,99400.0,100380,100780,102680,140438,139623,-8008,7076775.785
2026-02-24,2603,100000.0,102270.0,100000.0,101510,101610,100780,71015,130714,-8909,3607982.035
2026-02-25,2604,101910.0,103160.0,101510.0,102890,102450,101910,110606,173508,15286,5666003.565
2026-02-26,2604,102880.0,103250.0,101920.0,102670,102700,102450,105699,184703,11195,5428107.705
2026-02-27,2604,102670.0,104170.0,101780.0,103920,102820,102700,157481,203799,19096,8096156.5
2026-03-02,2604,104230.0,104540.0,102360.0,103850,103550,102820,175311,199589,-4210,9076826.575
2026-03-03,2604,103320.0,103630.0,101270.0,102100,102410,103550,177854,197898,-1691,9107267.58
2026-03-04,2604,100530.0,102400.0,100200.0,101660,101240,102410,162954,194959,-2939,8249317.385
2026-03-05,2604,101640.0,102290.0,100330.0,101080,101330,101240,138725,201141,6182,7028868.685
2026-03-06,2604,100440.0,101550.0,100030.0,101050,100780,101330,127018,195682,-5459,6400832.605
2026-03-09,2604,100250.0,100820.0,98370.0,100190,99880,100780,194918,199857,4175,9734970.19
2026-03-10,2604,100230.0,101980.0,100050.0,101520,101150,99880,115758,194900,-4957,5854651.91
2026-03-11,2604,101430.0,101930.0,101000.0,101150,101530,101150,75875,192661,-2239,3851954.145
2026-03-12,2604,100100.0,101430.0,100100.0,101010,100860,101530,87960,192390,-271,4435942.345
2026-03-13,2604,101240.0,101250.0,100080.0,100310,100600,100860,85149,190911,-1479,4283173.72
2026-03-16,2604,100520.0,100760.0,98740.0,99720,99610,100600,128646,193339,2428,6407471.05
2026-03-17,2604,100020.0,100530.0,99260.0,99340,100060,99610,87084,178968,-14371,4356954.215
2026-03-18,2605,99400.0,99590.0,98030.0,98610,98890,100110,107181,188324,7980,5300056.47
2026-03-19,2605,98000.0,98000.0,93820.0,94420,95790,98890,205963,203328,15004,9864935.38
2026-03-20,2605,92500.0,96400.0,91820.0,94740,94400,95790,243335,201181,-2147,11486498.735
2026-03-23,2605,94510.0,94740.0,91500.0,92100,92870,94400,215827,204413,3232,10021953.43
2026-03-24,2605,95010.0,95920.0,93050.0,94030,94510,92870,197987,198395,-6018,9356364.49
2026-03-25,2605,93600.0,96380.0,93480.0,95590,95190,94510,134036,192458,-5937,6379825.085
2026-03-26,2605,95950.0,96590.0,94680.0,95350,95580,95190,111761,190325,-2133,5341342.025
2026-03-27,2605,95350.0,96560.0,94950.0,95930,95700,95580,105662,187395,-2930,5056437.92
2026-03-30,2605,95080.0,96000.0,94750.0,95760,95400,95700,100150,185270,-2125,4777564.515
2026-03-31,2605,96100.0,96240.0,95150.0,95340,95560,95400,96875,185749,479,4629049.23
2026-04-01,2605,95730.0,97250.0,95550.0,97030,96540,95560,115642,186251,502,5582214.39
2026-04-02,2605,96300.0,96970.0,95540.0,95880,96230,96540,103681,182643,-3608,4988725.01
2026-04-03,2605,95660.0,96680.0,95300.0,96250,96230,96230,73114,177360,-5283,3518017.905
2026-04-07,2605,96350.0,97040.0,96230.0,96560,96680,96230,48055,176030,-1330,2323098.35
2026-04-08,2605,96040.0,98430.0,95540.0,98220,97270,96680,111357,180989,4959,5416374.875
2026-04-09,2605,98080.0,98500.0,97370.0,97810,97880,97270,79506,174835,-6154,3891224.525
2026-04-10,2605,97820.0,98750.0,97720.0,98440,98290,97880,71304,174447,-388,3504387.395
2026-04-13,2605,99200.0,99760.0,98450.0,99610,99160,98290,111054,171677,-2770,5506534.68
2026-04-14,2605,99760.0,101450.0,99520.0,101190,100700,99160,112521,168153,-3524,5665813.945
2026-04-15,2605,101580.0,103130.0,101580.0,102090,102280,100700,114327,159605,-8548,5846852.765
2026-04-16,2605,102160.0,102750.0,101760.0,102680,102330,102280,75358,148287,-11318,3855704.735
2026-04-17,2606,102350.0,102510.0,101650.0,102330,102110,102380,67485,176222,2776,3445728.725
2026-04-20,2606,102700.0,103240.0,101820.0,102620,102690,102110,132365,196798,20576,6796517.555
2026-04-21,2606,102500.0,102830.0,101930.0,102140,102340,102690,82517,199318,2520,4222774.355
2026-04-22,2606,102300.0,102810.0,102060.0,102640,102470,102340,82957,204017,4699,4250570.875
2026-04-23,2606,102620.0,104160.0,102140.0,102780,103130,102470,167198,216998,12981,8621973.0
2026-04-24,2606,102820.0,103620.0,102250.0,102460,102810,103130,106012,210600,-6398,5449886.715
2026-04-27,2606,102650.0,103380.0,102600.0,102800,102940,102810,99257,212045,1445,5109198.68
2026-04-28,2606,102540.0,102660.0,101830.0,102260,102170,102940,101086,202834,-9211,5164408.11
2026-04-29,2606,101020.0,101940.0,100620.0,101630,101260,102170,104746,195727,-7107,5303435.21
2026-04-30,2606,101190.0,101500.0,100770.0,101030,101080,101260,92731,190887,-4840,4686798.965
2026-05-06,2606,101780.0,102950.0,101730.0,102660,102460,101080,60022,199322,8435,3074993.2
2026-05-07,2606,103350.0,103400.0,102630.0,103000,103010,102460,83627,199411,89,4307472.185
2026-05-08,2606,103300.0,104900.0,102560.0,104550,103650,103010,153717,209456,10045,7966499.78
2026-05-11,2606,104500.0,104840.0,103690.0,104620,104320,103650,118162,203909,-5547,6163332.17
2026-05-12,2606,105500.0,108400.0,105390.0,106510,106730,104320,166852,206434,2525,8904560.365
2026-05-13,2606,107000.0,108900.0,106840.0,108510,108110,106730,177518,203870,-2564,9596106.2
2026-05-14,2606,108110.0,108820.0,106540.0,106750,107620,108110,147295,187717,-16153,7926347.41
2026-05-15,2606,107250.0,107320.0,104690.0,104710,105810,107620,161082,170485,-17232,8522567.44
2026-05-18,2606,104050.0,104760.0,103300.0,104330,104090,105810,113917,156869,-13616,5929260.955
2026-05-19,2606,104480.0,104950.0,103840.0,104530,104410,104090,83945,146640,-10229,4382566.61
2026-05-20,2606,104130.0,104170.0,102980.0,103950,103550,104410,85606,136491,-10149,4432326.66
2026-05-21,2607,104060.0,105660.0,103880.0,104040,104790,103600,103523,160365,8733,5424208.79
2026-05-22,2607,104000.0,105300.0,103620.0,104870,104480,104790,96264,171627,11262,5029214.425
2026-05-25,2607,104870.0,106180.0,104420.0,105650,105370,104480,92937,181754,10127,4896713.56
2026-05-26,2607,106300.0,106300.0,104550.0,104960,105170,105370,95892,181888,134,5042625.625
2026-05-27,2607,104690.0,105450.0,104520.0,104680,104950,105170,85477,181426,-462,4485445.87
2026-05-28,2607,104470.0,104670.0,103520.0,104150,104050,104950,104119,177041,-4385,5417019.34
2026-05-29,2607,104450.0,105500.0,104100.0,105000,104840,104050,94861,179433,2392,4972800.055
2026-06-01,2607,104630.0,105030.0,104220.0,104680,104670,104840,71092,177344,-2089,3720828.55
2026-06-02,2607,105850.0,106720.0,105090.0,106620,105990,104670,125209,191344,14000,6635529.365
2026-06-03,2607,106720.0,107420.0,106080.0,106380,106870,105990,105625,187857,-3487,5644268.345
2026-06-04,2607,106360.0,106540.0,104800.0,105150,105640,106870,102681,177479,-10378,5423658.13
2026-06-05,2607,106080.0,106810.0,104900.0,105150,105750,105640,110386,173561,-3918,5837136.345
2026-06-08,2607,104790.0,105000.0,103350.0,104120,104070,105750,133752,163456,-10105,6960190.91
2026-06-09,2607,104780.0,104870.0,103900.0,104650,104410,104070,83818,161032,-2424,4376124.715
2026-06-10,2607,105210.0,105680.0,103600.0,104110,104480,104410,117195,159899,-1133,6122593.955
2026-06-11,2607,103500.0,104340.0,102640.0,103160,103410,104480,119741,152405,-7494,6191255.1
2026-06-12,2607,103280.0,105110.0,103010.0,104660,104270,103410,97909,149144,-3261,5104879.455
2026-06-15,2607,104280.0,106000.0,104220.0,105590,105360,104270,84449,148486,-658,4449095.555
2026-06-16,2607,105490.0,105700.0,104450.0,104610,104970,105360,74955,135351,-13135,3934335.215
2026-06-17,2607,105200.0,105640.0,104830.0,105400,105290,104970,68608,124308,-11043,3612155.54
2026-06-18,2607,105280.0,105580.0,104430.0,104780,104970,105290,72114,112863,-11445,3785056.06
2026-06-22,2607,104610.0,105280.0,104300.0,104890,104700,104970,52280,106812,-6051,2736862.27
2026-06-23,2608,105200.0,105280.0,103350.0,103580,104170,104800,74840,148166,1154,3898324.7
2026-06-24,2608,103100.0,103920.0,102820.0,103550,103250,104170,97561,156327,8161,5036674.645
2026-06-25,2608,102200.0,102260.0,100500.0,101220,101350,103250,160226,164606,8279,8120081.91
2026-06-26,2608,102180.0,102600.0,101140.0,101560,101820,101350,119672,159247,-5359,6092935.405
2026-06-29,2608,102240.0,103430.0,102020.0,103160,102620,101820,105473,154336,-4911,5411938.92
2026-06-30,2608,102710.0,103340.0,101850.0,103290,102490,102620,88240,155574,1238,4521983.225
2026-07-01,2608,102870.0,103420.0,101780.0,101920,102450,102490,84616,154212,-1362,4334531.96
2026-07-02,2608,101830.0,102930.0,101640.0,101950,102290,102450,88329,155464,1252,4517627.12
2026-07-03,2608,102470.0,103240.0,102280.0,102980,102830,102290,80011,152135,-3329,4113824.685
2026-07-06,2608,102710.0,103560.0,102700.0,102960,103080,102830,60586,151621,-514,3122866.575
2026-07-07,2608,102630.0,103270.0,102600.0,102970,102960,103080,58519,148515,-3106,3012805.985
2026-07-08,2608,103080.0,103500.0,102720.0,102850,103000,102960,67529,149665,1150,3478050.045
2026-07-09,2608,101890.0,103210.0,101640.0,103160,102300,103000,90906,153942,4277,4650059.685
2026-07-10,2608,103750.0,104250.0,103410.0,103710,103810,102300,82908,149356,-4586,4303751.84
2026-07-13,2608,103540.0,103960.0,102800.0,103100,103290,103810,69346,142072,-7284,3581576.255
2026-07-14,2608,103910.0,104600.0,103610.0,104390,104100,103290,91035,145151,3079,4738482.735
2026-07-15,2608,104700.0,105140.0,104050.0,104220,104680,104100,77726,140641,-4510,4068245.615
2026-07-16,2608,104520.0,104680.0,103940.0,104440,104310,104680,54433,133116,-7525,2839211.93
2026-07-17,2609,104080.0,104450.0,103200.0,103370,103720,104250,69929,180125,-5351,3626631.76
2026-07-20,2609,103100.0,104200.0,103000.0,103790,103760,103720,79025,190685,10560,4099881.74
2026-07-21,2609,104490.0,105630.0,104240.0,105460,104830,103760,109881,215867,25182,5759917.32
2026-07-22,2609,106130.0,106760.0,105550.0,105820,106110,104830,120893,227686,11819,6414465.425
2026-07-23,2609,106000.0,106220.0,105810.0,105890,106010,106110,66804,224899,-2787,3541082.455
2026-07-24,2609,105100.0,105290.0,104310.0,104750,104730,106010,109798,210281,-14618,5750109.815
2026-07-27,2609,104600.0,105350.0,104540.0,105050,104950,104730,76057,208275,-2006,3991329.435
2026-07-28,2609,105500.0,105650.0,104560.0,104810,105050,104950,81835,202989,-5286,4298588.995
2026-07-29,2609,104560.0,105120.0,104460.0,104890,104790,105050,62091,197318,-5671,3253474.69
2026-07-30,2609,104500.0,105310.0,104320.0,104690,104770,104790,89003,196080,-1238,4662815.255
2026-07-31,2609,105370.0,105880.0,105250.0,105460,105550,104770,85907,201576,5496,4533937.955
2026-08-03,2609,105460.0,106360.0,105140.0,106120,105740,105550,82699,205922,4346,4372523.015
